* Project:       Midle
* File content:  soil physical parameters
* File name:     .\out\SoilPhysParam.csv
* Model version: Swap 4.0.1
* Generated at:  2023-01-03 14:23:37
layer,head(cm),theta(cm3.cm3),C(cm-1),RelSat(-),k(cm.d-1)
         1,  0.0000000E+00,  5.0800000E-01,  1.0000000E-11,  1.0000000E+00,  2.3600000E+01
         1, -1.0000000E-07,  5.0800000E-01,  4.3262630E-03,  1.0000000E+00,  2.3599999E+01
         1, -1.1000000E-07,  5.0800000E-01,  4.3262630E-03,  1.0000000E+00,  2.3599999E+01
         1, -1.2100000E-07,  5.0800000E-01,  4.3262630E-03,  1.0000000E+00,  2.3599999E+01
         1, -1.3310000E-07,  5.0800000E-01,  4.3262630E-03,  1.0000000E+00,  2.3599999E+01
         1, -1.4641000E-07,  5.0800000E-01,  4.3262630E-03,  1.0000000E+00,  2.3599999E+01
         1, -1.6105100E-07,  5.0800000E-01,  4.3262630E-03,  1.0000000E+00,  2.3599999E+01
         1, -1.7715610E-07,  5.0800000E-01,  4.3262630E-03,  1.0000000E+00,  2.3599998E+01
         1, -1.9487171E-07,  5.0800000E-01,  4.3262630E-03,  1.0000000E+00,  2.3599998E+01
         1, -2.1435888E-07,  5.0800000E-01,  4.3262630E-03,  1.0000000E+00,  2.3599998E+01
         1, -2.3579477E-07,  5.0800000E-01,  4.3262630E-03,  1.0000000E+00,  2.3599998E+01
         1, -2.5937425E-07,  5.0800000E-01,  4.3262630E-03,  1.0000000E+00,  2.3599998E+01
         1, -2.8531167E-07,  5.0800000E-01,  4.3262630E-03,  1.0000000E+00,  2.3599997E+01
         1, -3.1384284E-07,  5.0800000E-01,  4.3262630E-03,  1.0000000E+00,  2.3599997E+01
         1, -3.4522712E-07,  5.0800000E-01,  4.3262630E-03,  1.0000000E+00,  2.3599997E+01
         1, -3.7974983E-07,  5.0800000E-01,  4.3262630E-03,  1.0000000E+00,  2.3599997E+01
         1, -4.1772482E-07,  5.0800000E-01,  4.3262630E-03,  1.0000000E+00,  2.3599996E+01
         1, -4.5949730E-07,  5.0800000E-01,  4.3262630E-03,  1.0000000E+00,  2.3599996E+01
         1, -5.0544703E-07,  5.0800000E-01,  4.3262630E-03,  1.0000000E+00,  2.3599995E+01
         1, -5.5599173E-07,  5.0800000E-01,  4.3262630E-03,  1.0000000E+00,  2.3599995E+01
         1, -6.1159090E-07,  5.0800000E-01,  4.3262630E-03,  9.9999999E-01,  2.3599995E+01
         1, -6.7274999E-07,  5.0800000E-01,  4.3262630E-03,  9.9999999E-01,  2.3599994E+01
         1, -7.4002499E-07,  5.0800000E-01,  4.3262630E-03,  9.9999999E-01,  2.3599993E+01
         1, -8.1402749E-07,  5.0800000E-01,  4.3262630E-03,  9.9999999E-01,  2.3599993E+01
         1, -8.9543024E-07,  5.0800000E-01,  4.3262630E-03,  9.9999999E-01,  2.3599992E+01
         1, -9.8497327E-07,  5.0800000E-01,  4.3262630E-03,  9.9999999E-01,  2.3599991E+01
         1, -1.0834706E-06,  5.0800000E-01,  4.3262630E-03,  9.9999999E-01,  2.3599990E+01
         1, -1.1918177E-06,  5.0799999E-01,  4.3262630E-03,  9.9999999E-01,  2.3599989E+01
         1, -1.3109994E-06,  5.0799999E-01,  4.3262630E-03,  9.9999999E-01,  2.3599988E+01
         1, -1.4420994E-06,  5.0799999E-01,  4.3262630E-03,  9.9999999E-01,  2.3599987E+01
         1, -1.5863093E-06,  5.0799999E-01,  4.3262630E-03,  9.9999999E-01,  2.3599986E+01
         1, -1.7449402E-06,  5.0799999E-01,  4.3262630E-03,  9.9999999E-01,  2.3599984E+01
         1, -1.9194342E-06,  5.0799999E-01,  4.3262630E-03,  9.9999998E-01,  2.3599983E+01
         1, -2.1113777E-06,  5.0799999E-01,  4.3262630E-03,  9.9999998E-01,  2.3599981E+01
         1, -2.3225154E-06,  5.0799999E-01,  4.3262630E-03,  9.9999998E-01,  2.3599979E+01
         1, -2.5547670E-06,  5.0799999E-01,  4.3262630E-03,  9.9999998E-01,  2.3599977E+01
         1, -2.8102437E-06,  5.0799999E-01,  4.3262630E-03,  9.9999998E-01,  2.3599975E+01
         1, -3.0912681E-06,  5.0799999E-01,  4.3262630E-03,  9.9999997E-01,  2.3599972E+01
         1, -3.4003949E-06,  5.0799999E-01,  4.3262630E-03,  9.9999997E-01,  2.3599970E+01
         1, -3.7404343E-06,  5.0799998E-01,  4.3262630E-03,  9.9999997E-01,  2.3599966E+01
         1, -4.1144778E-06,  5.0799998E-01,  4.3262630E-03,  9.9999996E-01,  2.3599963E+01
         1, -4.5259256E-06,  5.0799998E-01,  4.3262630E-03,  9.9999996E-01,  2.3599959E+01
         1, -4.9785181E-06,  5.0799998E-01,  4.3262630E-03,  9.9999996E-01,  2.3599955E+01
         1, -5.4763699E-06,  5.0799998E-01,  4.3262630E-03,  9.9999995E-01,  2.3599951E+01
         1, -6.0240069E-06,  5.0799997E-01,  4.3262630E-03,  9.9999995E-01,  2.3599946E+01
         1, -6.6264076E-06,  5.0799997E-01,  4.3262630E-03,  9.9999994E-01,  2.3599941E+01
         1, -7.2890484E-06,  5.0799997E-01,  4.3262630E-03,  9.9999994E-01,  2.3599935E+01
         1, -8.0179532E-06,  5.0799997E-01,  4.3262630E-03,  9.9999993E-01,  2.3599928E+01
         1, -8.8197485E-06,  5.0799996E-01,  4.3262630E-03,  9.9999992E-01,  2.3599921E+01
         1, -9.7017234E-06,  5.0799996E-01,  4.3262630E-03,  9.9999992E-01,  2.3599913E+01
         1, -1.0671896E-05,  5.0799995E-01,  4.3262630E-03,  9.9999991E-01,  2.3599904E+01
         1, -1.1739085E-05,  5.0799995E-01,  4.3262630E-03,  9.9999990E-01,  2.3599895E+01
         1, -1.2912994E-05,  5.0799994E-01,  4.3262630E-03,  9.9999989E-01,  2.3599884E+01
         1, -1.4204293E-05,  5.0799994E-01,  4.3262630E-03,  9.9999988E-01,  2.3599873E+01
         1, -1.5624723E-05,  5.0799993E-01,  4.3262630E-03,  9.9999987E-01,  2.3599860E+01
         1, -1.7187195E-05,  5.0799993E-01,  4.3262630E-03,  9.9999985E-01,  2.3599846E+01
         1, -1.8905914E-05,  5.0799992E-01,  4.3262630E-03,  9.9999984E-01,  2.3599831E+01
         1, -2.0796506E-05,  5.0799991E-01,  4.3262630E-03,  9.9999982E-01,  2.3599814E+01
         1, -2.2876156E-05,  5.0799990E-01,  4.3262630E-03,  9.9999981E-01,  2.3599795E+01
         1, -2.5163772E-05,  5.0799989E-01,  4.3262630E-03,  9.9999979E-01,  2.3599775E+01
         1, -2.7680149E-05,  5.0799988E-01,  4.3262630E-03,  9.9999976E-01,  2.3599752E+01
         1, -3.0448164E-05,  5.0799987E-01,  4.3262630E-03,  9.9999974E-01,  2.3599727E+01
         1, -3.3492980E-05,  5.0799986E-01,  4.3262630E-03,  9.9999971E-01,  2.3599700E+01
         1, -3.6842278E-05,  5.0799984E-01,  4.3262630E-03,  9.9999969E-01,  2.3599670E+01
         1, -4.0526506E-05,  5.0799982E-01,  4.3262630E-03,  9.9999965E-01,  2.3599637E+01
         1, -4.4579157E-05,  5.0799981E-01,  4.3262630E-03,  9.9999962E-01,  2.3599601E+01
         1, -4.9037073E-05,  5.0799979E-01,  4.3262630E-03,  9.9999958E-01,  2.3599561E+01
         1, -5.3940780E-05,  5.0799977E-01,  4.3262630E-03,  9.9999954E-01,  2.3599517E+01
         1, -5.9334858E-05,  5.0799974E-01,  4.3262630E-03,  9.9999949E-01,  2.3599469E+01
         1, -6.5268344E-05,  5.0799972E-01,  4.3262630E-03,  9.9999944E-01,  2.3599415E+01
         1, -7.1795178E-05,  5.0799969E-01,  4.3262630E-03,  9.9999939E-01,  2.3599357E+01
         1, -7.8974696E-05,  5.0799966E-01,  4.3262630E-03,  9.9999933E-01,  2.3599293E+01
         1, -8.6872165E-05,  5.0799962E-01,  4.3262630E-03,  9.9999926E-01,  2.3599222E+01
         1, -9.5559382E-05,  5.0799959E-01,  4.3262630E-03,  9.9999919E-01,  2.3599144E+01
         1, -1.0511532E-04,  5.0799955E-01,  4.3262630E-03,  9.9999910E-01,  2.3599059E+01
         1, -1.1562685E-04,  5.0799950E-01,  4.3262630E-03,  9.9999902E-01,  2.3598964E+01
         1, -1.2718954E-04,  5.0799945E-01,  4.3262630E-03,  9.9999892E-01,  2.3598861E+01
         1, -1.3990849E-04,  5.0799939E-01,  4.3262630E-03,  9.9999881E-01,  2.3598747E+01
         1, -1.5389934E-04,  5.0799933E-01,  4.3262630E-03,  9.9999869E-01,  2.3598622E+01
         1, -1.6928927E-04,  5.0799927E-01,  4.3262630E-03,  9.9999856E-01,  2.3598484E+01
         1, -1.8621820E-04,  5.0799919E-01,  4.3262630E-03,  9.9999841E-01,  2.3598332E+01
         1, -2.0484002E-04,  5.0799911E-01,  4.3262630E-03,  9.9999826E-01,  2.3598165E+01
         1, -2.2532402E-04,  5.0799903E-01,  4.3262630E-03,  9.9999808E-01,  2.3597982E+01
         1, -2.4785643E-04,  5.0799893E-01,  4.3262630E-03,  9.9999789E-01,  2.3597780E+01
         1, -2.7264207E-04,  5.0799882E-01,  4.3262630E-03,  9.9999768E-01,  2.3597558E+01
         1, -2.9990628E-04,  5.0799870E-01,  4.3262630E-03,  9.9999745E-01,  2.3597314E+01
         1, -3.2989690E-04,  5.0799857E-01,  4.3262630E-03,  9.9999719E-01,  2.3597045E+01
         1, -3.6288659E-04,  5.0799843E-01,  4.3262630E-03,  9.9999691E-01,  2.3596750E+01
         1, -3.9917525E-04,  5.0799827E-01,  4.3262630E-03,  9.9999660E-01,  2.3596425E+01
         1, -4.3909278E-04,  5.0799810E-01,  4.3262630E-03,  9.9999626E-01,  2.3596067E+01
         1, -4.8300206E-04,  5.0799791E-01,  4.3262630E-03,  9.9999589E-01,  2.3595674E+01
         1, -5.3130226E-04,  5.0799770E-01,  4.3262630E-03,  9.9999548E-01,  2.3595241E+01
         1, -5.8443249E-04,  5.0799747E-01,  4.3262630E-03,  9.9999502E-01,  2.3594765E+01
         1, -6.4287574E-04,  5.0799722E-01,  4.3262630E-03,  9.9999453E-01,  2.3594242E+01
         1, -7.0716331E-04,  5.0799694E-01,  4.3262630E-03,  9.9999398E-01,  2.3593666E+01
         1, -7.7787964E-04,  5.0799663E-01,  4.3262630E-03,  9.9999338E-01,  2.3593033E+01
         1, -8.5566760E-04,  5.0799630E-01,  4.3262630E-03,  9.9999271E-01,  2.3592336E+01
         1, -9.4123437E-04,  5.0799593E-01,  4.3262630E-03,  9.9999198E-01,  2.3591570E+01
         1, -1.0353578E-03,  5.0799552E-01,  4.3262630E-03,  9.9999118E-01,  2.3590726E+01
         1, -1.1388936E-03,  5.0799507E-01,  4.3262630E-03,  9.9999030E-01,  2.3589799E+01
         1, -1.2527829E-03,  5.0799458E-01,  4.3262630E-03,  9.9998933E-01,  2.3588779E+01
         1, -1.3780612E-03,  5.0799404E-01,  4.3262630E-03,  9.9998826E-01,  2.3587657E+01
         1, -1.5158674E-03,  5.0799344E-01,  4.3262630E-03,  9.9998709E-01,  2.3586423E+01
         1, -1.6674541E-03,  5.0799279E-01,  4.3262630E-03,  9.9998580E-01,  2.3585065E+01
         1, -1.8341995E-03,  5.0799206E-01,  4.3262630E-03,  9.9998438E-01,  2.3583571E+01
         1, -2.0176195E-03,  5.0799127E-01,  4.3262630E-03,  9.9998282E-01,  2.3581929E+01
         1, -2.2193814E-03,  5.0799040E-01,  4.3262630E-03,  9.9998110E-01,  2.3580121E+01
         1, -2.4413195E-03,  5.0798944E-01,  4.3262630E-03,  9.9997921E-01,  2.3578134E+01
         1, -2.6854515E-03,  5.0798838E-01,  4.3262630E-03,  9.9997713E-01,  2.3575947E+01
         1, -2.9539966E-03,  5.0798722E-01,  4.3262630E-03,  9.9997484E-01,  2.3573542E+01
         1, -3.2493963E-03,  5.0798594E-01,  4.3262630E-03,  9.9997233E-01,  2.3570896E+01
         1, -3.5743359E-03,  5.0798454E-01,  4.3262630E-03,  9.9996956E-01,  2.3567985E+01
         1, -3.9317695E-03,  5.0798299E-01,  4.3262630E-03,  9.9996652E-01,  2.3564784E+01
         1, -4.3249465E-03,  5.0798129E-01,  4.3262630E-03,  9.9996317E-01,  2.3561262E+01
         1, -4.7574411E-03,  5.0797942E-01,  4.3262630E-03,  9.9995948E-01,  2.3557388E+01
         1, -5.2331852E-03,  5.0797736E-01,  4.3262630E-03,  9.9995543E-01,  2.3553127E+01
         1, -5.7565038E-03,  5.0797510E-01,  4.3262630E-03,  9.9995098E-01,  2.3548440E+01
         1, -6.3321541E-03,  5.0797261E-01,  4.3262630E-03,  9.9994607E-01,  2.3543284E+01
         1, -6.9653696E-03,  5.0796987E-01,  4.3262630E-03,  9.9994068E-01,  2.3537612E+01
         1, -7.6619065E-03,  5.0796685E-01,  4.3262630E-03,  9.9993475E-01,  2.3531374E+01
         1, -8.4280972E-03,  5.0796354E-01,  4.3262630E-03,  9.9992822E-01,  2.3524511E+01
         1, -9.2709069E-03,  5.0795989E-01,  4.3262630E-03,  9.9992105E-01,  2.3516962E+01
         1, -1.0197998E-02,  5.0795581E-01,  4.6811406E-03,  9.9991301E-01,  2.3508514E+01
         1, -1.1217797E-02,  5.0795102E-01,  4.7167810E-03,  9.9990358E-01,  2.3498593E+01
         1, -1.2339577E-02,  5.0794571E-01,  4.7526230E-03,  9.9989312E-01,  2.3487596E+01
         1, -1.3573535E-02,  5.0793982E-01,  4.7886596E-03,  9.9988154E-01,  2.3475408E+01
         1, -1.4930888E-02,  5.0793330E-01,  4.8248825E-03,  9.9986869E-01,  2.3461899E+01
         1, -1.6423977E-02,  5.0792606E-01,  4.8612824E-03,  9.9985446E-01,  2.3446927E+01
         1, -1.8066375E-02,  5.0791805E-01,  4.8978485E-03,  9.9983868E-01,  2.3430334E+01
         1, -1.9873012E-02,  5.0790917E-01,  4.9345687E-03,  9.9982119E-01,  2.3411945E+01
         1, -2.1860313E-02,  5.0789932E-01,  4.9714292E-03,  9.9980182E-01,  2.3391565E+01
         1, -2.4046345E-02,  5.0788841E-01,  5.0084143E-03,  9.9978034E-01,  2.3368981E+01
         1, -2.6450979E-02,  5.0787633E-01,  5.0455064E-03,  9.9975655E-01,  2.3343953E+01
         1, -2.9096077E-02,  5.0786293E-01,  5.0826855E-03,  9.9973018E-01,  2.3316219E+01
         1, -3.2005685E-02,  5.0784809E-01,  5.1199291E-03,  9.9970096E-01,  2.3285488E+01
         1, -3.5206253E-02,  5.0783164E-01,  5.1572119E-03,  9.9966858E-01,  2.3251436E+01
         1, -3.8726879E-02,  5.0781342E-01,  5.1945055E-03,  9.9963271E-01,  2.3213708E+01
         1, -4.2599567E-02,  5.0779323E-01,  5.2317780E-03,  9.9959296E-01,  2.3171908E+01
         1, -4.6859523E-02,  5.0777086E-01,  5.2689937E-03,  9.9954893E-01,  2.3125599E+01
         1, -5.1545476E-02,  5.0774608E-01,  5.3061124E-03,  9.9950016E-01,  2.3074299E+01
         1, -5.6700023E-02,  5.0771863E-01,  5.3430896E-03,  9.9944613E-01,  2.3017474E+01
         1, -6.2370026E-02,  5.0768823E-01,  5.3798751E-03,  9.9938628E-01,  2.2954533E+01
         1, -6.8607028E-02,  5.0765456E-01,  5.4164133E-03,  9.9932000E-01,  2.2884824E+01
         1, -7.5467731E-02,  5.0761727E-01,  5.4526419E-03,  9.9924660E-01,  2.2807628E+01
         1, -8.3014504E-02,  5.0757599E-01,  5.4884918E-03,  9.9916533E-01,  2.2722149E+01
         1, -9.1315954E-02,  5.0753027E-01,  5.5238860E-03,  9.9907534E-01,  2.2627510E+01
         1, -1.0044755E-01,  5.0747967E-01,  5.5587391E-03,  9.9897573E-01,  2.2522742E+01
         1, -1.1049230E-01,  5.0742366E-01,  5.5929562E-03,  9.9886547E-01,  2.2406780E+01
         1, -1.2154154E-01,  5.0736167E-01,  5.6264323E-03,  9.9874345E-01,  2.2278447E+01
         1, -1.3369569E-01,  5.0729309E-01,  5.6590512E-03,  9.9860844E-01,  2.2136450E+01
         1, -1.4706526E-01,  5.0721721E-01,  5.6906845E-03,  9.9845908E-01,  2.1979363E+01
         1, -1.6177178E-01,  5.0713329E-01,  5.7211908E-03,  9.9829388E-01,  2.1805621E+01
         1, -1.7794896E-01,  5.0704050E-01,  5.7504142E-03,  9.9811121E-01,  2.1613505E+01
         1, -1.9574386E-01,  5.0693791E-01,  5.7781837E-03,  9.9790928E-01,  2.1401127E+01
         1, -2.1531824E-01,  5.0682455E-01,  5.8043116E-03,  9.9768612E-01,  2.1166420E+01
         1, -2.3685007E-01,  5.0669930E-01,  5.8285928E-03,  9.9743957E-01,  2.0907118E+01
         1, -2.6053508E-01,  5.0656098E-01,  5.8508036E-03,  9.9716728E-01,  2.0620745E+01
         1, -2.8658858E-01,  5.0640828E-01,  5.8707007E-03,  9.9686669E-01,  2.0304600E+01
         1, -3.1524744E-01,  5.0623977E-01,  5.8880203E-03,  9.9653498E-01,  1.9955735E+01
         1, -3.4677219E-01,  5.0605391E-01,  5.9024777E-03,  9.9616912E-01,  1.9570948E+01
         1, -3.8144940E-01,  5.0584902E-01,  5.9137663E-03,  9.9576579E-01,  1.9146757E+01
         1, -4.1959434E-01,  5.0562328E-01,  5.9215582E-03,  9.9532142E-01,  1.8679393E+01
         1, -4.6155378E-01,  5.0537472E-01,  5.9255038E-03,  9.9483212E-01,  1.8164784E+01
         1, -5.0770916E-01,  5.0510121E-01,  5.9252328E-03,  9.9429372E-01,  1.7598538E+01
         1, -5.5848007E-01,  5.0480049E-01,  5.9203556E-03,  9.9370175E-01,  1.6975938E+01
         1, -6.1432808E-01,  5.0447010E-01,  5.9104652E-03,  9.9305139E-01,  1.6291933E+01
         1, -6.7576089E-01,  5.0410746E-01,  5.8951402E-03,  9.9233751E-01,  1.5541132E+01
         1, -7.4333698E-01,  5.0370978E-01,  5.8739484E-03,  9.9155468E-01,  1.4717807E+01
         1, -8.1767067E-01,  5.0327415E-01,  5.8464516E-03,  9.9069714E-01,  1.3815897E+01
         1, -8.9943774E-01,  5.0279747E-01,  5.8122118E-03,  9.8975880E-01,  1.2829025E+01
         1, -9.8938151E-01,  5.0227654E-01,  5.7707982E-03,  9.8873334E-01,  1.1750514E+01
         1, -1.0883197E+00,  5.0170798E-01,  5.7217957E-03,  9.8761414E-01,  1.0573417E+01
         1, -1.1971516E+00,  5.0108834E-01,  5.6648144E-03,  9.8639438E-01,  9.2905584E+00
         1, -1.3168668E+00,  5.0041407E-01,  5.5995002E-03,  9.8506706E-01,  7.8945786E+00
         1, -1.4485535E+00,  4.9968154E-01,  5.5255468E-03,  9.8362508E-01,  6.3779977E+00
         1, -1.5934088E+00,  4.9888712E-01,  5.4427079E-03,  9.8206126E-01,  4.7332856E+00
         1, -1.7527497E+00,  4.9802719E-01,  5.3508099E-03,  9.8036849E-01,  2.9529442E+00
         1, -1.9280247E+00,  4.9709819E-01,  5.2497644E-03,  9.7853974E-01,  1.0296012E+00
         1, -2.1208271E+00,  4.9609667E-01,  5.1395800E-03,  9.7656824E-01,  2.3600251E-01
         1, -2.3329099E+00,  4.9501933E-01,  5.0203733E-03,  9.7444751E-01,  2.1390579E-01
         1, -2.5662008E+00,  4.9386313E-01,  4.8923769E-03,  9.7217151E-01,  1.9336933E-01
         1, -2.8228209E+00,  4.9262525E-01,  4.7559459E-03,  9.6973475E-01,  1.7434478E-01
         1, -3.1051030E+00,  4.9130326E-01,  4.6115604E-03,  9.6713239E-01,  1.5677887E-01
         1, -3.4156133E+00,  4.8989507E-01,  4.4598245E-03,  9.6436037E-01,  1.4061389E-01
         1, -3.7571747E+00,  4.8839906E-01,  4.3014609E-03,  9.6141548E-01,  1.2578818E-01
         1, -4.1328921E+00,  4.8681409E-01,  4.1373023E-03,  9.5829545E-01,  1.1223679E-01
         1, -4.5461813E+00,  4.8513952E-01,  3.9682768E-03,  9.5499906E-01,  9.9892117E-02
         1, -5.0007995E+00,  4.8337527E-01,  3.7953916E-03,  9.5152611E-01,  8.8684653E-02
         1, -5.5008794E+00,  4.8152180E-01,  3.6197121E-03,  9.4787755E-01,  7.8543702E-02
         1, -6.0509674E+00,  4.7958015E-01,  3.4423393E-03,  9.4405541E-01,  6.9398124E-02
         1, -6.6560641E+00,  4.7755189E-01,  3.2643855E-03,  9.4006278E-01,  6.1177050E-02
         1, -7.3216705E+00,  4.7543914E-01,  3.0869508E-03,  9.3590382E-01,  5.3810563E-02
         1, -8.0538375E+00,  4.7324451E-01,  2.9110990E-03,  9.3158367E-01,  4.7230326E-02
         1, -8.8592213E+00,  4.7097104E-01,  2.7378368E-03,  9.2710835E-01,  4.1370137E-02
         1, -9.7451434E+00,  4.6862221E-01,  2.5680946E-03,  9.2248466E-01,  3.6166405E-02
         1, -1.0719658E+01,  4.6620181E-01,  2.4027119E-03,  9.1772010E-01,  3.1558550E-02
         1, -1.1791624E+01,  4.6371394E-01,  2.2424256E-03,  9.1282273E-01,  2.7489299E-02
         1, -1.2970786E+01,  4.6116293E-01,  2.0878625E-03,  9.0780103E-01,  2.3904914E-02
         1, -1.4267864E+01,  4.5855323E-01,  1.9395361E-03,  9.0266383E-01,  2.0755322E-02
         1, -1.5694651E+01,  4.5588942E-01,  1.7978465E-03,  8.9742011E-01,  1.7994177E-02
         1, -1.7264116E+01,  4.5317611E-01,  1.6630842E-03,  8.9207896E-01,  1.5578850E-02
         1, -1.8990528E+01,  4.5041791E-01,  1.5354354E-03,  8.8664943E-01,  1.3470368E-02
         1, -2.0889580E+01,  4.4761936E-01,  1.4149909E-03,  8.8114048E-01,  1.1633291E-02
         1, -2.2978538E+01,  4.4478491E-01,  1.3017551E-03,  8.7556084E-01,  1.0035566E-02
         1, -2.5276392E+01,  4.4191886E-01,  1.1956566E-03,  8.6991901E-01,  8.6483396E-03
         1, -2.7804032E+01,  4.3902536E-01,  1.0965591E-03,  8.6422314E-01,  7.4457588E-03
         1, -3.0584435E+01,  4.3610837E-01,  1.0042722E-03,  8.5848104E-01,  6.4047560E-03
         1, -3.3642878E+01,  4.3317165E-01,  9.1856189E-04,  8.5270010E-01,  5.5048290E-03
         1, -3.7007166E+01,  4.3021876E-01,  8.3915999E-04,  8.4688732E-01,  4.7278220E-03
         1, -4.0707883E+01,  4.2725302E-01,  7.6577341E-04,  8.4104926E-01,  4.0577103E-03
         1, -4.4778671E+01,  4.2427755E-01,  6.9809193E-04,  8.3519202E-01,  3.4803943E-03
         1, -4.9256538E+01,  4.2129523E-01,  6.3579524E-04,  8.2932131E-01,  2.9835028E-03
         1, -5.4182192E+01,  4.1830873E-01,  5.7855886E-04,  8.2344239E-01,  2.5562099E-03
         1, -5.9600411E+01,  4.1532053E-01,  5.2605914E-04,  8.1756009E-01,  2.1890640E-03
         1, -6.5560452E+01,  4.1233287E-01,  4.7797739E-04,  8.1167887E-01,  1.8738320E-03
         1, -7.2116497E+01,  4.0934782E-01,  4.3400311E-04,  8.0580280E-01,  1.6033559E-03
         1, -7.9328147E+01,  4.0636728E-01,  3.9383652E-04,  7.9993559E-01,  1.3714244E-03
         1, -8.7260962E+01,  4.0339294E-01,  3.5719046E-04,  7.9408060E-01,  1.1726562E-03
         1, -9.5987058E+01,  4.0042637E-01,  3.2379168E-04,  7.8824088E-01,  1.0023963E-03
         1, -1.0558576E+02,  3.9746894E-01,  2.9338171E-04,  7.8241918E-01,  8.5662374E-04
         1, -1.1614434E+02,  3.9452193E-01,  2.6571733E-04,  7.7661797E-01,  7.3186936E-04
         1, -1.2775877E+02,  3.9158645E-01,  2.4057066E-04,  7.7083948E-01,  6.2514362E-04
         1, -1.4053465E+02,  3.8866353E-01,  2.1772909E-04,  7.6508568E-01,  5.3387292E-04
         1, -1.5458812E+02,  3.8575404E-01,  1.9699491E-04,  7.5935835E-01,  4.5584386E-04
         1, -1.7004693E+02,  3.8285880E-01,  1.7818489E-04,  7.5365906E-01,  3.8915443E-04
         1, -1.8705162E+02,  3.7997851E-01,  1.6112968E-04,  7.4798918E-01,  3.3217149E-04
         1, -2.0575678E+02,  3.7711378E-01,  1.4567312E-04,  7.4234996E-01,  2.8349372E-04
         1, -2.2633246E+02,  3.7426517E-01,  1.3167157E-04,  7.3674246E-01,  2.4191950E-04
         1, -2.4896571E+02,  3.7143314E-01,  1.1899315E-04,  7.3116761E-01,  2.0641906E-04
         1, -2.7386228E+02,  3.6861813E-01,  1.0751699E-04,  7.2562623E-01,  1.7611033E-04
         1, -3.0124851E+02,  3.6582047E-01,  9.7132495E-05,  7.2011903E-01,  1.5023814E-04
         1, -3.3137336E+02,  3.6304047E-01,  8.7738614E-05,  7.1464660E-01,  1.2815623E-04
         1, -3.6451069E+02,  3.6027840E-01,  7.9243129E-05,  7.0920946E-01,  1.0931175E-04
         1, -4.0096176E+02,  3.5753448E-01,  7.1561990E-05,  7.0380803E-01,  9.3231925E-05
         1, -4.4105794E+02,  3.5480887E-01,  6.4618661E-05,  6.9844266E-01,  7.9512613E-05
         1, -4.8516373E+02,  3.5210173E-01,  5.8343516E-05,  6.9311364E-01,  6.7808400E-05
         1, -5.3368010E+02,  3.4941317E-01,  5.2673272E-05,  6.8782121E-01,  5.7824168E-05
         1, -5.8704811E+02,  3.4674329E-01,  4.7550448E-05,  6.8256553E-01,  4.9307819E-05
         1, -6.4575293E+02,  3.4409214E-01,  4.2922872E-05,  6.7734673E-01,  4.2044055E-05
         1, -7.1032822E+02,  3.4145977E-01,  3.8743219E-05,  6.7216489E-01,  3.5849038E-05
         1, -7.8136104E+02,  3.3884619E-01,  3.4968583E-05,  6.6702007E-01,  3.0565821E-05
         1, -8.5949714E+02,  3.3625143E-01,  3.1560085E-05,  6.6191226E-01,  2.6060436E-05
         1, -9.4544686E+02,  3.3367546E-01,  2.8482508E-05,  6.5684145E-01,  2.2218545E-05
         1, -1.0399915E+03,  3.3111826E-01,  2.5703970E-05,  6.5180760E-01,  1.8942573E-05
         1, -1.1439907E+03,  3.2857980E-01,  2.3195612E-05,  6.4681063E-01,  1.6149267E-05
         1, -1.2583898E+03,  3.2606002E-01,  2.0931324E-05,  6.4185044E-01,  1.3767595E-05
         1, -1.3842287E+03,  3.2355888E-01,  1.8887491E-05,  6.3692693E-01,  1.1736959E-05
         1, -1.5226516E+03,  3.2107631E-01,  1.7042755E-05,  6.3203997E-01,  1.0005667E-05
         1, -1.6749168E+03,  3.1861222E-01,  1.5377810E-05,  6.2718942E-01,  8.5296309E-06
         1, -1.8424085E+03,  3.1616656E-01,  1.3875204E-05,  6.2237511E-01,  7.2712439E-06
         1, -2.0266493E+03,  3.1373921E-01,  1.2519168E-05,  6.1759688E-01,  6.1984348E-06
         1, -2.2293142E+03,  3.1133011E-01,  1.1295450E-05,  6.1285455E-01,  5.2838530E-06
         1, -2.4522457E+03,  3.0893915E-01,  1.0191179E-05,  6.0814793E-01,  4.5041747E-06
         1, -2.6974702E+03,  3.0656623E-01,  9.1947274E-06,  6.0347683E-01,  3.8395112E-06
         1, -2.9672172E+03,  3.0421125E-01,  8.2955925E-06,  5.9884105E-01,  3.2729039E-06
         1, -3.2639390E+03,  3.0187411E-01,  7.4842912E-06,  5.9424037E-01,  2.7898926E-06
         1, -3.5903329E+03,  2.9955469E-01,  6.7522602E-06,  5.8967459E-01,  2.3781483E-06
         1, -3.9493662E+03,  2.9725289E-01,  6.0917681E-06,  5.8514348E-01,  2.0271594E-06
         1, -4.3443028E+03,  2.9496859E-01,  5.4958349E-06,  5.8064683E-01,  1.7279636E-06
         1, -4.7787331E+03,  2.9270168E-01,  4.9581594E-06,  5.7618441E-01,  1.4729203E-06
         1, -5.2566064E+03,  2.9045205E-01,  4.4730539E-06,  5.7175600E-01,  1.2555154E-06
